id,cat3
TEST_05550,한식
TEST_05551,한식
TEST_05552,바/까페
TEST_05553,한식
TEST_05554,한식
TEST_05555,사찰
TEST_05556,한식
TEST_05557,펜션
TEST_05558,사찰
TEST_05559,한식
TEST_05560,펜션
TEST_05561,한식
TEST_05562,민물낚시
TEST_05563,유원지
TEST_05564,"야영장,오토캠핑장"
TEST_05565,일반축제
TEST_05566,사찰
TEST_05567,이색거리
TEST_05568,해수욕장
TEST_05569,한옥스테이
TEST_05570,바/까페
TEST_05571,한옥스테이
TEST_05572,5일장
TEST_05573,한식
TEST_05574,테마공원
TEST_05575,농.산.어촌 체험
TEST_05576,한식
TEST_05577,한식
TEST_05578,한식
TEST_05579,바/까페
TEST_05580,바/까페
TEST_05581,기념탑/기념비/전망대
TEST_05582,모텔
TEST_05583,바/까페
TEST_05584,"야영장,오토캠핑장"
TEST_05585,"야영장,오토캠핑장"
TEST_05586,한식
TEST_05587,바/까페
TEST_05588,"야영장,오토캠핑장"
TEST_05589,한식
TEST_05590,유적지/사적지
TEST_05591,유적지/사적지
TEST_05592,이색거리
TEST_05593,한식
TEST_05594,전문상가
TEST_05595,바/까페
TEST_05596,유람선/잠수함관광
TEST_05597,약수터
TEST_05598,한식
TEST_05599,한옥스테이
TEST_05600,일반축제
TEST_05601,"야영장,오토캠핑장"
TEST_05602,펜션
TEST_05603,중식
TEST_05604,한식
TEST_05605,복합 레포츠
TEST_05606,한식
TEST_05607,기암괴석
TEST_05608,문화원
TEST_05609,수영
TEST_05610,한식
TEST_05611,미술관/화랑
TEST_05612,유원지
TEST_05613,농.산.어촌 체험
TEST_05614,한식
TEST_05615,펜션
TEST_05616,모텔
TEST_05617,"야영장,오토캠핑장"
TEST_05618,항구/포구
TEST_05619,성
TEST_05620,등대
TEST_05621,한식
TEST_05622,한식
TEST_05623,한식
TEST_05624,펜션
TEST_05625,중식
TEST_05626,한식
TEST_05627,한식
TEST_05628,농.산.어촌 체험
TEST_05629,모텔
TEST_05630,중식
TEST_05631,한식
TEST_05632,일반축제
TEST_05633,산
TEST_05634,"야영장,오토캠핑장"
TEST_05635,골프
TEST_05636,바/까페
TEST_05637,해수욕장
TEST_05638,한식
TEST_05639,서양식
TEST_05640,강
TEST_05641,유적지/사적지
TEST_05642,바/까페
TEST_05643,일반축제
TEST_05644,한식
TEST_05645,전문상가
TEST_05646,"야영장,오토캠핑장"
TEST_05647,바/까페
TEST_05648,종교성지
TEST_05649,유적지/사적지
TEST_05650,성
TEST_05651,전문상가
TEST_05652,이색거리
TEST_05653,유적지/사적지
TEST_05654,한식
TEST_05655,썰매장
TEST_05656,기념탑/기념비/전망대
TEST_05657,서양식
TEST_05658,문화원
TEST_05659,"야영장,오토캠핑장"
TEST_05660,바/까페
TEST_05661,게스트하우스
TEST_05662,한식
TEST_05663,유적지/사적지
TEST_05664,유원지
TEST_05665,"야영장,오토캠핑장"
TEST_05666,한옥스테이
TEST_05667,공원
TEST_05668,한식
TEST_05669,펜션
TEST_05670,일반축제
TEST_05671,고궁
TEST_05672,계곡
TEST_05673,일반축제
TEST_05674,한식
TEST_05675,한식
TEST_05676,이색거리
TEST_05677,자연생태관광지
TEST_05678,"야영장,오토캠핑장"
TEST_05679,기념탑/기념비/전망대
TEST_05680,식음료
TEST_05681,바/까페
TEST_05682,자연생태관광지
TEST_05683,한식
TEST_05684,바/까페
TEST_05685,박물관
TEST_05686,호수
TEST_05687,"야영장,오토캠핑장"
TEST_05688,한식
TEST_05689,한식
TEST_05690,이색거리
TEST_05691,일식
TEST_05692,한식
TEST_05693,모텔
TEST_05694,한식
TEST_05695,섬
TEST_05696,공연장
TEST_05697,농.산.어촌 체험
TEST_05698,한식
TEST_05699,한식
TEST_05700,문화원
TEST_05701,이색거리
TEST_05702,기념관
TEST_05703,유적지/사적지
TEST_05704,한식
TEST_05705,섬
TEST_05706,민박
TEST_05707,민물낚시
TEST_05708,트래킹
TEST_05709,테마공원
TEST_05710,계곡
TEST_05711,펜션
TEST_05712,펜션
TEST_05713,골프
TEST_05714,"야영장,오토캠핑장"
TEST_05715,기념탑/기념비/전망대
TEST_05716,문화원
TEST_05717,농.산.어촌 체험
TEST_05718,강
TEST_05719,사찰
TEST_05720,바/까페
TEST_05721,전문상가
TEST_05722,공연장
TEST_05723,한식
TEST_05724,해수욕장
TEST_05725,한식
TEST_05726,한옥스테이
TEST_05727,"야영장,오토캠핑장"
TEST_05728,한식
TEST_05729,한식
TEST_05730,박물관
TEST_05731,이색거리
TEST_05732,생가
TEST_05733,전문상가
TEST_05734,기타행사
TEST_05735,모텔
TEST_05736,한식
TEST_05737,게스트하우스
TEST_05738,한식
TEST_05739,이색거리
TEST_05740,자연생태관광지
TEST_05741,공연장
TEST_05742,"야영장,오토캠핑장"
TEST_05743,계곡
TEST_05744,미술관/화랑
TEST_05745,한식
TEST_05746,한식
TEST_05747,모텔
TEST_05748,민물낚시
TEST_05749,바/까페
TEST_05750,강
TEST_05751,골프
TEST_05752,"야영장,오토캠핑장"
TEST_05753,이색거리
TEST_05754,농.산.어촌 체험
TEST_05755,이색거리
TEST_05756,계곡
TEST_05757,일반축제
TEST_05758,온천/욕장/스파
TEST_05759,관광단지
TEST_05760,공연장
TEST_05761,한식
TEST_05762,한식
TEST_05763,이색거리
TEST_05764,일반축제
TEST_05765,상설시장
TEST_05766,"야영장,오토캠핑장"
TEST_05767,문화원
TEST_05768,기념탑/기념비/전망대
TEST_05769,한식
TEST_05770,일식
TEST_05771,한식
TEST_05772,썰매장
TEST_05773,기타
TEST_05774,강
TEST_05775,도서관
TEST_05776,한식
TEST_05777,한식
TEST_05778,미술관/화랑
TEST_05779,한식
TEST_05780,모텔
TEST_05781,상설시장
TEST_05782,박물관
TEST_05783,민물낚시
TEST_05784,한식
TEST_05785,유적지/사적지
TEST_05786,바/까페
TEST_05787,골프
TEST_05788,바/까페
TEST_05789,바/까페
TEST_05790,자연생태관광지
TEST_05791,한식
TEST_05792,사찰
TEST_05793,해수욕장
TEST_05794,한식
TEST_05795,한식
TEST_05796,한식
TEST_05797,"야영장,오토캠핑장"
TEST_05798,한식
TEST_05799,산
TEST_05800,한식
TEST_05801,전시관
TEST_05802,골프
TEST_05803,바/까페
TEST_05804,한옥스테이
TEST_05805,한식
TEST_05806,전시관
TEST_05807,사찰
TEST_05808,미술관/화랑
TEST_05809,폭포
TEST_05810,자연생태관광지
TEST_05811,박물관
TEST_05812,"야영장,오토캠핑장"
TEST_05813,강
TEST_05814,수련시설
TEST_05815,한식
TEST_05816,공원
TEST_05817,유적지/사적지
TEST_05818,바/까페
TEST_05819,유명건물
TEST_05820,한옥스테이
TEST_05821,박물관
TEST_05822,박물관
TEST_05823,공연장
TEST_05824,일반축제
TEST_05825,한식
TEST_05826,모텔
TEST_05827,상설시장
TEST_05828,한식
TEST_05829,펜션
TEST_05830,전시관
TEST_05831,자전거하이킹
TEST_05832,사찰
TEST_05833,안보관광
TEST_05834,중식
TEST_05835,해수욕장
TEST_05836,일반축제
TEST_05837,한식
TEST_05838,한식
TEST_05839,채식전문점
TEST_05840,수련시설
TEST_05841,한식
TEST_05842,한식
TEST_05843,박물관
TEST_05844,한식
TEST_05845,윈드서핑/제트스키
TEST_05846,박물관
TEST_05847,유원지
TEST_05848,한식
TEST_05849,한식
TEST_05850,미술관/화랑
TEST_05851,"야영장,오토캠핑장"
TEST_05852,한식
TEST_05853,일식
TEST_05854,중식
TEST_05855,기타행사
TEST_05856,한옥스테이
TEST_05857,수목원
TEST_05858,산
TEST_05859,한식
TEST_05860,유스호스텔
TEST_05861,바/까페
TEST_05862,호수
TEST_05863,바/까페
TEST_05864,한식
TEST_05865,채식전문점
TEST_05866,한식
TEST_05867,자동차경주
TEST_05868,"야영장,오토캠핑장"
TEST_05869,관광단지
TEST_05870,"야영장,오토캠핑장"
TEST_05871,유적지/사적지
TEST_05872,한식
TEST_05873,테마공원
TEST_05874,이색거리
TEST_05875,관광단지
TEST_05876,한식
TEST_05877,"야영장,오토캠핑장"
TEST_05878,한식
TEST_05879,"야영장,오토캠핑장"
TEST_05880,"야영장,오토캠핑장"
TEST_05881,"야영장,오토캠핑장"
TEST_05882,유람선/잠수함관광
TEST_05883,미술관/화랑
TEST_05884,자연생태관광지
TEST_05885,한식
TEST_05886,이색거리
TEST_05887,펜션
TEST_05888,사찰
TEST_05889,바/까페
TEST_05890,바/까페
TEST_05891,한식
TEST_05892,자연휴양림
TEST_05893,이색거리
TEST_05894,농.산.어촌 체험
TEST_05895,산
TEST_05896,한식
TEST_05897,사찰
TEST_05898,유적지/사적지
TEST_05899,한식
TEST_05900,사찰
TEST_05901,한식
TEST_05902,유원지
TEST_05903,상설시장
TEST_05904,국립공원
TEST_05905,종교성지
TEST_05906,한식
TEST_05907,이색찜질방
TEST_05908,펜션
TEST_05909,한식
TEST_05910,바/까페
TEST_05911,한옥스테이
TEST_05912,자연휴양림
TEST_05913,유적지/사적지
TEST_05914,섬
TEST_05915,강
TEST_05916,한식
TEST_05917,중식
TEST_05918,수련시설
TEST_05919,"야영장,오토캠핑장"
TEST_05920,일반축제
TEST_05921,농.산.어촌 체험
TEST_05922,한식
TEST_05923,한옥스테이
TEST_05924,바/까페
TEST_05925,생가
TEST_05926,섬
TEST_05927,섬
TEST_05928,한식
TEST_05929,상설시장
TEST_05930,한식
TEST_05931,한식
TEST_05932,미술관/화랑
TEST_05933,전시관
TEST_05934,이색거리
TEST_05935,한식
TEST_05936,공연장
TEST_05937,"야영장,오토캠핑장"
TEST_05938,한식
TEST_05939,한식
TEST_05940,한식
TEST_05941,일반축제
TEST_05942,"야영장,오토캠핑장"
TEST_05943,바/까페
TEST_05944,기타행사
TEST_05945,전시관
TEST_05946,바/까페
TEST_05947,바/까페
TEST_05948,중식
TEST_05949,바/까페
TEST_05950,한식
TEST_05951,유적지/사적지
TEST_05952,중식
TEST_05953,5일장
TEST_05954,사격장
TEST_05955,한옥스테이
TEST_05956,바/까페
TEST_05957,이색거리
TEST_05958,관광단지
TEST_05959,한식
TEST_05960,사찰
TEST_05961,기념탑/기념비/전망대
TEST_05962,한식
TEST_05963,박물관
TEST_05964,게스트하우스
TEST_05965,"야영장,오토캠핑장"
TEST_05966,펜션
TEST_05967,한옥스테이
TEST_05968,"야영장,오토캠핑장"
TEST_05969,도서관
TEST_05970,한식
TEST_05971,유원지
TEST_05972,한옥스테이
TEST_05973,산
TEST_05974,유명건물
TEST_05975,한식
TEST_05976,박물관
TEST_05977,한식
TEST_05978,자연휴양림
TEST_05979,"야영장,오토캠핑장"
TEST_05980,"야영장,오토캠핑장"
TEST_05981,윈드서핑/제트스키
TEST_05982,테마공원
TEST_05983,한식
TEST_05984,유스호스텔
TEST_05985,한식
TEST_05986,한식
TEST_05987,한식
TEST_05988,농.산.어촌 체험
TEST_05989,수련시설
TEST_05990,한식
TEST_05991,한식
TEST_05992,바/까페
TEST_05993,한식
TEST_05994,한옥스테이
TEST_05995,바/까페
TEST_05996,한식
TEST_05997,"야영장,오토캠핑장"
TEST_05998,"야영장,오토캠핑장"
TEST_05999,한식
TEST_06000,유적지/사적지
TEST_06001,한식
TEST_06002,펜션
TEST_06003,한식
TEST_06004,전문상가
TEST_06005,사찰
TEST_06006,공원
TEST_06007,"야영장,오토캠핑장"
TEST_06008,펜션
TEST_06009,"야영장,오토캠핑장"
TEST_06010,공원
TEST_06011,전시관
TEST_06012,한식
TEST_06013,사찰
TEST_06014,자동차경주
TEST_06015,한식
TEST_06016,바/까페
TEST_06017,일반축제
TEST_06018,전시관
TEST_06019,전시관
TEST_06020,일식
TEST_06021,한식
TEST_06022,공연장
TEST_06023,한식
TEST_06024,골프
TEST_06025,공원
TEST_06026,한식
TEST_06027,게스트하우스
TEST_06028,한식
TEST_06029,사찰
TEST_06030,한옥스테이
TEST_06031,"야영장,오토캠핑장"
TEST_06032,사찰
TEST_06033,한식
TEST_06034,일반축제
TEST_06035,한식
TEST_06036,한식
TEST_06037,민박
TEST_06038,일반축제
TEST_06039,이색거리
TEST_06040,농.산.어촌 체험
TEST_06041,한식
TEST_06042,한식
TEST_06043,이색찜질방
TEST_06044,공원
TEST_06045,"야영장,오토캠핑장"
TEST_06046,"야영장,오토캠핑장"
TEST_06047,농.산.어촌 체험
TEST_06048,"야영장,오토캠핑장"
TEST_06049,한옥스테이
TEST_06050,공원
TEST_06051,한식
TEST_06052,한식
TEST_06053,모텔
TEST_06054,자연생태관광지
TEST_06055,한식
TEST_06056,문화원
TEST_06057,한식
TEST_06058,유명건물
TEST_06059,중식
TEST_06060,박물관
TEST_06061,"야영장,오토캠핑장"
TEST_06062,컨벤션센터
TEST_06063,한식
TEST_06064,한식
TEST_06065,강
TEST_06066,수영
TEST_06067,유명건물
TEST_06068,중식
TEST_06069,일반축제
TEST_06070,5일장
TEST_06071,유명건물
TEST_06072,한식
TEST_06073,자연생태관광지
TEST_06074,한식
TEST_06075,한식
TEST_06076,한식
TEST_06077,"야영장,오토캠핑장"
TEST_06078,"공예,공방"
TEST_06079,홈스테이
TEST_06080,안보관광
TEST_06081,온천/욕장/스파
TEST_06082,생가
TEST_06083,바/까페
TEST_06084,전시관
TEST_06085,윈드서핑/제트스키
TEST_06086,한식
TEST_06087,농.산.어촌 체험
TEST_06088,농.산.어촌 체험
TEST_06089,바/까페
TEST_06090,"야영장,오토캠핑장"
TEST_06091,한식
TEST_06092,기념관
TEST_06093,전시관
TEST_06094,한식
TEST_06095,한식
TEST_06096,박물관
TEST_06097,한식
TEST_06098,펜션
TEST_06099,폭포
TEST_06100,골프
TEST_06101,자연생태관광지
TEST_06102,한식
TEST_06103,문화원
TEST_06104,한식
TEST_06105,서양식
TEST_06106,"야영장,오토캠핑장"
TEST_06107,바/까페
TEST_06108,한식
TEST_06109,전문상가
TEST_06110,수영
TEST_06111,문화원
TEST_06112,5일장
TEST_06113,수련시설
TEST_06114,일반축제
TEST_06115,호수
TEST_06116,윈드서핑/제트스키
TEST_06117,한식
TEST_06118,한식
TEST_06119,한옥스테이
TEST_06120,테마공원
TEST_06121,해수욕장
TEST_06122,한식
TEST_06123,한식
TEST_06124,중식
TEST_06125,한식
TEST_06126,한옥스테이
TEST_06127,이색거리
TEST_06128,서양식
TEST_06129,한옥스테이
TEST_06130,한식
TEST_06131,바/까페
TEST_06132,한식
TEST_06133,사찰
TEST_06134,트래킹
TEST_06135,수상레포츠
TEST_06136,"야영장,오토캠핑장"
TEST_06137,윈드서핑/제트스키
TEST_06138,펜션
TEST_06139,한식
TEST_06140,바/까페
TEST_06141,이색거리
TEST_06142,공원
TEST_06143,한옥스테이
TEST_06144,펜션
TEST_06145,고궁
TEST_06146,한식
TEST_06147,한식
TEST_06148,"야영장,오토캠핑장"
TEST_06149,한식
TEST_06150,한식
TEST_06151,펜션
TEST_06152,유적지/사적지
TEST_06153,이색거리
TEST_06154,해수욕장
TEST_06155,테마공원
TEST_06156,"야영장,오토캠핑장"
TEST_06157,한옥스테이
TEST_06158,한식
TEST_06159,자연생태관광지
TEST_06160,섬
TEST_06161,한옥스테이
TEST_06162,중식
TEST_06163,한식
TEST_06164,한옥스테이
TEST_06165,"야영장,오토캠핑장"
TEST_06166,민물낚시
TEST_06167,펜션
TEST_06168,산
TEST_06169,"야영장,오토캠핑장"
TEST_06170,한식
TEST_06171,한식
TEST_06172,일반축제
TEST_06173,바다낚시
TEST_06174,도서관
TEST_06175,전시관
TEST_06176,미술관/화랑
TEST_06177,한식
TEST_06178,한식
TEST_06179,섬
TEST_06180,자연생태관광지
TEST_06181,일반축제
TEST_06182,"야영장,오토캠핑장"
TEST_06183,계곡
TEST_06184,일반축제
TEST_06185,"야영장,오토캠핑장"
TEST_06186,한식
TEST_06187,전시관
TEST_06188,기념관
TEST_06189,항구/포구
TEST_06190,계곡
TEST_06191,민물낚시
TEST_06192,일반축제
TEST_06193,이색거리
TEST_06194,"야영장,오토캠핑장"
TEST_06195,바/까페
TEST_06196,산
TEST_06197,농.산.어촌 체험
TEST_06198,사찰
TEST_06199,전문상가
TEST_06200,전시관
TEST_06201,"야영장,오토캠핑장"
TEST_06202,한식
TEST_06203,바/까페
TEST_06204,모텔
TEST_06205,유적지/사적지
TEST_06206,골프
TEST_06207,테마공원
TEST_06208,유람선/잠수함관광
TEST_06209,유적지/사적지
TEST_06210,한식
TEST_06211,계곡
TEST_06212,공연장
TEST_06213,공원
TEST_06214,항구/포구
TEST_06215,5일장
TEST_06216,한식
TEST_06217,기타행사
TEST_06218,안보관광
TEST_06219,일식
TEST_06220,농.산.어촌 체험
TEST_06221,이색찜질방
TEST_06222,자연생태관광지
TEST_06223,한식
TEST_06224,펜션
TEST_06225,한식
TEST_06226,"야영장,오토캠핑장"
TEST_06227,사찰
TEST_06228,홈스테이
TEST_06229,일반축제
TEST_06230,이색거리
TEST_06231,수련시설
TEST_06232,모텔
TEST_06233,사찰
TEST_06234,"야영장,오토캠핑장"
TEST_06235,한식
TEST_06236,기념탑/기념비/전망대
TEST_06237,박물관
TEST_06238,공원
TEST_06239,패밀리레스토랑
TEST_06240,한식
TEST_06241,농.산.어촌 체험
TEST_06242,골프
TEST_06243,농.산.어촌 체험
TEST_06244,"야영장,오토캠핑장"
TEST_06245,민속마을
TEST_06246,유명건물
TEST_06247,한옥스테이
TEST_06248,섬
TEST_06249,한식
TEST_06250,한식
TEST_06251,계곡
TEST_06252,일반축제
TEST_06253,중식
TEST_06254,한옥스테이
TEST_06255,"야영장,오토캠핑장"
TEST_06256,자연생태관광지
TEST_06257,바/까페
TEST_06258,일반축제
TEST_06259,한식
TEST_06260,항구/포구
TEST_06261,일반축제
TEST_06262,민속마을
TEST_06263,한식
TEST_06264,한식
TEST_06265,전문상가
TEST_06266,한식
TEST_06267,중식
TEST_06268,카약/카누
TEST_06269,한식
TEST_06270,농.산.어촌 체험
TEST_06271,이색거리
TEST_06272,공원
TEST_06273,펜션
TEST_06274,한옥스테이
TEST_06275,"야영장,오토캠핑장"
TEST_06276,이색거리
TEST_06277,일반축제
TEST_06278,펜션
TEST_06279,해수욕장
TEST_06280,모텔
TEST_06281,민속마을
TEST_06282,트래킹
TEST_06283,유람선/잠수함관광
TEST_06284,한옥스테이
TEST_06285,중식
TEST_06286,문화전수시설
TEST_06287,"야영장,오토캠핑장"
TEST_06288,한식
TEST_06289,펜션
TEST_06290,한식
TEST_06291,"야영장,오토캠핑장"
TEST_06292,윈드서핑/제트스키
TEST_06293,한식
TEST_06294,서양식
TEST_06295,한식
TEST_06296,박물관
TEST_06297,한식
TEST_06298,한식
TEST_06299,유적지/사적지
TEST_06300,박물관
TEST_06301,공원
TEST_06302,미술관/화랑
TEST_06303,안보관광
TEST_06304,"야영장,오토캠핑장"
TEST_06305,한식
TEST_06306,유원지
TEST_06307,한식
TEST_06308,서양식
TEST_06309,공원
TEST_06310,한식
TEST_06311,한식
TEST_06312,이색거리
TEST_06313,희귀동.식물
TEST_06314,한식
TEST_06315,유적지/사적지
TEST_06316,"야영장,오토캠핑장"
TEST_06317,한식
TEST_06318,기념관
TEST_06319,트래킹
TEST_06320,한식
TEST_06321,한식
TEST_06322,펜션
TEST_06323,중식
TEST_06324,도서관
TEST_06325,"야영장,오토캠핑장"
TEST_06326,해수욕장
TEST_06327,한옥스테이
TEST_06328,패밀리레스토랑
TEST_06329,골프
TEST_06330,바/까페
TEST_06331,사찰
TEST_06332,산
TEST_06333,한식
TEST_06334,자연휴양림
TEST_06335,관광단지
TEST_06336,사찰
TEST_06337,바다낚시
TEST_06338,윈드서핑/제트스키
TEST_06339,사찰
TEST_06340,"야영장,오토캠핑장"
TEST_06341,특산물판매점
TEST_06342,자연생태관광지
TEST_06343,서양식
TEST_06344,"야영장,오토캠핑장"
TEST_06345,한식
TEST_06346,민속마을
TEST_06347,이색거리
TEST_06348,유적지/사적지
TEST_06349,한식
TEST_06350,한식
TEST_06351,전문상가
TEST_06352,한식
TEST_06353,서양식
TEST_06354,"야영장,오토캠핑장"
TEST_06355,해수욕장
TEST_06356,강
TEST_06357,섬
TEST_06358,공원
TEST_06359,한식
TEST_06360,한식
TEST_06361,한식
TEST_06362,한식
TEST_06363,한식
TEST_06364,"야영장,오토캠핑장"
TEST_06365,전문상가
TEST_06366,이색거리
TEST_06367,도서관
TEST_06368,수영
TEST_06369,한식
TEST_06370,테마공원
TEST_06371,한식
TEST_06372,5일장
TEST_06373,전시관
TEST_06374,한식
TEST_06375,바/까페
TEST_06376,한식
TEST_06377,수련시설
TEST_06378,농.산.어촌 체험
TEST_06379,트래킹
TEST_06380,박물관
TEST_06381,"야영장,오토캠핑장"
TEST_06382,기타
TEST_06383,공연장
TEST_06384,한식
TEST_06385,한식
TEST_06386,한식
TEST_06387,한식
TEST_06388,한식
TEST_06389,유적지/사적지
TEST_06390,트래킹
TEST_06391,공연장
TEST_06392,호수
TEST_06393,바/까페
TEST_06394,상설시장
TEST_06395,한식
TEST_06396,한식
TEST_06397,한옥스테이
TEST_06398,모텔
TEST_06399,한옥스테이
TEST_06400,문화원
TEST_06401,한식
TEST_06402,이색거리
TEST_06403,기념관
TEST_06404,다리/대교
TEST_06405,박물관
TEST_06406,공원
TEST_06407,서양식
TEST_06408,트래킹
TEST_06409,"야영장,오토캠핑장"
TEST_06410,한식
TEST_06411,전시관
TEST_06412,식음료
TEST_06413,게스트하우스
TEST_06414,모텔
TEST_06415,산
TEST_06416,민물낚시
TEST_06417,유적지/사적지
TEST_06418,한식
TEST_06419,모텔
TEST_06420,한식
TEST_06421,한식
TEST_06422,한식
TEST_06423,한식
TEST_06424,"야영장,오토캠핑장"
TEST_06425,한식
TEST_06426,상설시장
TEST_06427,골프
TEST_06428,한옥스테이
TEST_06429,미술관/화랑
TEST_06430,"야영장,오토캠핑장"
TEST_06431,전시관
TEST_06432,호수
TEST_06433,펜션
TEST_06434,한식
TEST_06435,일반축제
TEST_06436,유명건물
TEST_06437,자연생태관광지
TEST_06438,한식
TEST_06439,"야영장,오토캠핑장"
TEST_06440,산
TEST_06441,한식
TEST_06442,한식
TEST_06443,온천/욕장/스파
TEST_06444,한식
TEST_06445,미술관/화랑
TEST_06446,서양식
TEST_06447,한식
TEST_06448,유적지/사적지
TEST_06449,펜션
TEST_06450,계곡
TEST_06451,한식
TEST_06452,중식
TEST_06453,바/까페
TEST_06454,농.산.어촌 체험
TEST_06455,미술관/화랑
TEST_06456,자연생태관광지
TEST_06457,이색찜질방
TEST_06458,사찰
TEST_06459,한식
TEST_06460,유적지/사적지
TEST_06461,유적지/사적지
TEST_06462,계곡
TEST_06463,성
TEST_06464,골프
TEST_06465,한식
TEST_06466,자연생태관광지
TEST_06467,전문상가
TEST_06468,한식
TEST_06469,기념관
TEST_06470,한옥스테이
TEST_06471,계곡
TEST_06472,"야영장,오토캠핑장"
TEST_06473,트래킹
TEST_06474,계곡
TEST_06475,일반축제
TEST_06476,바/까페
TEST_06477,서양식
TEST_06478,농.산.어촌 체험
TEST_06479,한식
TEST_06480,해수욕장
TEST_06481,고택
TEST_06482,한식
TEST_06483,공원
TEST_06484,미술관/화랑
TEST_06485,이색거리
TEST_06486,도서관
TEST_06487,골프
TEST_06488,사찰
TEST_06489,한식
TEST_06490,일반축제
TEST_06491,한식
TEST_06492,한식
TEST_06493,수련시설
TEST_06494,전문상가
TEST_06495,테마공원
TEST_06496,유스호스텔
TEST_06497,유원지
TEST_06498,이색거리
TEST_06499,바/까페
TEST_06500,민물낚시
TEST_06501,한식
TEST_06502,한식
TEST_06503,스키(보드) 렌탈샵
TEST_06504,"야영장,오토캠핑장"
TEST_06505,모텔
TEST_06506,"야영장,오토캠핑장"
TEST_06507,일반축제
TEST_06508,바/까페
TEST_06509,5일장
TEST_06510,모텔
TEST_06511,한옥스테이
TEST_06512,상설시장
TEST_06513,펜션
TEST_06514,펜션
TEST_06515,한식
TEST_06516,일반축제
TEST_06517,연극
TEST_06518,유적지/사적지
TEST_06519,유원지
TEST_06520,모텔
TEST_06521,생가
TEST_06522,유적지/사적지
TEST_06523,기념관
TEST_06524,민물낚시
TEST_06525,한식
TEST_06526,다리/대교
TEST_06527,바/까페
TEST_06528,모텔
TEST_06529,동굴
TEST_06530,민물낚시
TEST_06531,한식
TEST_06532,모텔
TEST_06533,해수욕장
TEST_06534,이색거리
TEST_06535,산
TEST_06536,기념탑/기념비/전망대
TEST_06537,일식
TEST_06538,중식
TEST_06539,박물관
TEST_06540,이색거리
TEST_06541,"야영장,오토캠핑장"
TEST_06542,한식
TEST_06543,한식
TEST_06544,한식
TEST_06545,희귀동.식물
TEST_06546,전시관
TEST_06547,한식
TEST_06548,유람선/잠수함관광
TEST_06549,항구/포구
TEST_06550,트래킹
TEST_06551,폭포
TEST_06552,기념관
TEST_06553,한식
TEST_06554,기타행사
TEST_06555,한식
TEST_06556,펜션
TEST_06557,한식
TEST_06558,유적지/사적지
TEST_06559,바/까페
TEST_06560,5일장
TEST_06561,한식
TEST_06562,유원지
TEST_06563,산
TEST_06564,유적지/사적지
TEST_06565,농.산.어촌 체험
TEST_06566,공연장
TEST_06567,바/까페
TEST_06568,래프팅
TEST_06569,"야영장,오토캠핑장"
TEST_06570,사찰
TEST_06571,모텔
TEST_06572,한식
TEST_06573,문
TEST_06574,"야영장,오토캠핑장"
TEST_06575,전시관
TEST_06576,한식
TEST_06577,한식
TEST_06578,농.산.어촌 체험
TEST_06579,고궁
TEST_06580,채식전문점
TEST_06581,한식
TEST_06582,유적지/사적지
TEST_06583,전문상가
TEST_06584,산
TEST_06585,유적지/사적지
TEST_06586,사찰
TEST_06587,한식
TEST_06588,"야영장,오토캠핑장"
TEST_06589,모텔
TEST_06590,미술관/화랑
TEST_06591,한식
TEST_06592,게스트하우스
TEST_06593,"야영장,오토캠핑장"
TEST_06594,한식
TEST_06595,도서관
TEST_06596,일반축제
TEST_06597,서양식
TEST_06598,한식
TEST_06599,한식
TEST_06600,서양식
TEST_06601,이색거리
TEST_06602,전시관
TEST_06603,공원
TEST_06604,유람선/잠수함관광
TEST_06605,미술관/화랑
TEST_06606,윈드서핑/제트스키
TEST_06607,한식
TEST_06608,"야영장,오토캠핑장"
TEST_06609,한식
TEST_06610,상설시장
TEST_06611,사찰
TEST_06612,사찰
TEST_06613,사찰
TEST_06614,일반축제
TEST_06615,"야영장,오토캠핑장"
TEST_06616,중식
TEST_06617,항구/포구
TEST_06618,게스트하우스
TEST_06619,성
TEST_06620,자연휴양림
TEST_06621,이색거리
TEST_06622,공연장
TEST_06623,전문상가
TEST_06624,한식
TEST_06625,유원지
TEST_06626,일반축제
TEST_06627,기념탑/기념비/전망대
TEST_06628,관광단지
TEST_06629,문화원
TEST_06630,한식
TEST_06631,민물낚시
TEST_06632,바/까페
TEST_06633,한식
TEST_06634,바/까페
TEST_06635,한식
TEST_06636,농.산.어촌 체험
TEST_06637,바/까페
TEST_06638,박람회
TEST_06639,산
TEST_06640,바/까페
TEST_06641,한식
TEST_06642,"야영장,오토캠핑장"
TEST_06643,바/까페
TEST_06644,한식
TEST_06645,"야영장,오토캠핑장"
TEST_06646,한옥스테이
TEST_06647,이색거리
TEST_06648,한옥스테이
TEST_06649,섬
TEST_06650,한옥스테이
TEST_06651,한식
TEST_06652,자연생태관광지
TEST_06653,고궁
TEST_06654,한식
TEST_06655,산
TEST_06656,일식
TEST_06657,한식
TEST_06658,일식
TEST_06659,바/까페
TEST_06660,바/까페
TEST_06661,트래킹
TEST_06662,"야영장,오토캠핑장"
TEST_06663,이색찜질방
TEST_06664,한식
TEST_06665,한식
TEST_06666,한식
TEST_06667,해수욕장
TEST_06668,바/까페
TEST_06669,한옥스테이
TEST_06670,펜션
TEST_06671,"야영장,오토캠핑장"
TEST_06672,사찰
TEST_06673,성
TEST_06674,안보관광
